country;subsample;region;year;headcount;poverty_line
Honduras;INE;Metropolitana;2001;27,807239;USD6.85
Honduras;INE;Norte;2001;54,00111;USD6.85
Honduras;INE;Occidente;2001;76,034437;USD6.85
Honduras;INE;Sur;2001;65,201006;USD6.85
Honduras;INE;Oriente;2001;69,032901;USD6.85
Honduras;INE;Central;2001;72,881457;USD6.85
Honduras;INE;National;2002;61,534833;USD6.85
Honduras;INE;Metropolitana;2002;32,937664;USD6.85
Honduras;INE;Norte;2002;58,66427;USD6.85
Honduras;INE;Occidente;2002;81,261747;USD6.85
Honduras;INE;Sur;2002;74,860763;USD6.85
Honduras;INE;Oriente;2002;68,828802;USD6.85
Honduras;INE;Central;2002;72,539132;USD6.85
Honduras;INE;National;2003;64,957282;USD6.85
Honduras;INE;Metropolitana;2003;34,418711;USD6.85
Honduras;INE;Norte;2003;60,576496;USD6.85
Honduras;INE;Occidente;2003;82,826347;USD6.85
Honduras;INE;Sur;2003;73,617268;USD6.85
Honduras;INE;Oriente;2003;77,85067;USD6.85
Honduras;INE;Central;2003;79,267;USD6.85
Honduras;INE;National;2004;64,501461;USD6.85
Honduras;INE;Metropolitana;2004;36,233233;USD6.85
Honduras;INE;Norte;2004;60,586503;USD6.85
Honduras;INE;Occidente;2004;83,182366;USD6.85
Honduras;INE;Sur;2004;74,228231;USD6.85
Honduras;INE;Oriente;2004;76,626437;USD6.85
Honduras;INE;Central;2004;75,471911;USD6.85
Honduras;INE;National;2005;62,007623;USD6.85
Honduras;INE;Metropolitana;2005;32,847428;USD6.85
Honduras;INE;Norte;2005;57,518274;USD6.85
Honduras;INE;Occidente;2005;78,12523;USD6.85
Honduras;INE;Sur;2005;68,447775;USD6.85
Honduras;INE;Oriente;2005;77,819691;USD6.85
Honduras;INE;Central;2005;75,329246;USD6.85
Honduras;INE;National;2006;56,417876;USD6.85
Honduras;INE;Metropolitana;2006;25,924563;USD6.85
Honduras;INE;Norte;2006;51,494225;USD6.85
Honduras;INE;Occidente;2006;77,181636;USD6.85
Honduras;INE;Sur;2006;68,324076;USD6.85
Honduras;INE;Oriente;2006;69,383842;USD6.85
Honduras;INE;Central;2006;69,132868;USD6.85
Honduras;INE;National;2007;54,224741;USD6.85
Honduras;INE;Metropolitana;2007;22,29905;USD6.85
Honduras;INE;Norte;2007;48,561178;USD6.85
Honduras;INE;Occidente;2007;77,004755;USD6.85
Honduras;INE;Sur;2007;66,315858;USD6.85
Honduras;INE;Oriente;2007;67,427282;USD6.85
Honduras;INE;Central;2007;65,14556;USD6.85
Honduras;INE;National;2008;51,311837;USD6.85
Honduras;INE;Metropolitana;2008;23,145715;USD6.85
Honduras;INE;Norte;2008;42,687301;USD6.85
Honduras;INE;Occidente;2008;75,595859;USD6.85
Honduras;INE;Sur;2008;63,947603;USD6.85
Honduras;INE;Oriente;2008;62,944391;USD6.85
Honduras;INE;Central;2008;62,492663;USD6.85
Honduras;INE;National;2009;48,432802;USD6.85
Honduras;INE;Metropolitana;2009;17,33332;USD6.85
Honduras;INE;Norte;2009;40,887112;USD6.85
Honduras;INE;Occidente;2009;71,26278;USD6.85
Honduras;INE;Sur;2009;55,029516;USD6.85
Honduras;INE;Oriente;2009;65,230629;USD6.85
Honduras;INE;Central;2009;63,637852;USD6.85
Honduras;INE;National;2010;51,264011;USD6.85
Honduras;INE;Metropolitana;2010;21,145347;USD6.85
Honduras;INE;Norte;2010;43,815966;USD6.85
Honduras;INE;Occidente;2010;69,175198;USD6.85
Honduras;INE;Sur;2010;68,3583;USD6.85
Honduras;INE;Oriente;2010;65,705205;USD6.85
Honduras;INE;Central;2010;66,348853;USD6.85
Honduras;INE;National;2011;51,437962;USD6.85
Honduras;INE;Metropolitana;2011;23,722723;USD6.85
Honduras;INE;Norte;2011;48,247283;USD6.85
Honduras;INE;Occidente;2011;63,125353;USD6.85
Honduras;INE;Sur;2011;61,224308;USD6.85
Honduras;INE;Oriente;2011;67,717856;USD6.85
Honduras;INE;Central;2011;63,613604;USD6.85
Honduras;INE;National;2012;56,902777;USD6.85
Honduras;INE;Metropolitana;2012;27,144717;USD6.85
Honduras;INE;Norte;2012;57,41941;USD6.85
Honduras;INE;Occidente;2012;66,873902;USD6.85
Honduras;INE;Sur;2012;71,768016;USD6.85
Honduras;INE;Oriente;2012;69,368127;USD6.85
Honduras;INE;Central;2012;66,707762;USD6.85
Honduras;INE;National;2013;54,434477;USD6.85
Honduras;INE;Metropolitana;2013;26,439258;USD6.85
Honduras;INE;Norte;2013;50,128454;USD6.85
Honduras;INE;Occidente;2013;68,782803;USD6.85
Honduras;INE;Sur;2013;66,111713;USD6.85
Honduras;INE;Oriente;2013;74,679245;USD6.85
Honduras;INE;Central;2013;63,502008;USD6.85
Honduras;INE;National;2014;53,06539;USD6.85
Honduras;INE;Metropolitana;2014;25,731876;USD6.85
Honduras;INE;Norte;2014;49,417832;USD6.85
Honduras;INE;Occidente;2014;79,796743;USD6.85
Honduras;INE;Sur;2014;54,743524;USD6.85
Honduras;INE;Oriente;2014;66,16141;USD6.85
Honduras;INE;Central;2014;67,344569;USD6.85
Honduras;INE;National;2015;53,243175;USD6.85
Honduras;INE;Metropolitana;2015;27,561785;USD6.85
Honduras;INE;Norte;2015;47,112697;USD6.85
Honduras;INE;Occidente;2015;71,543824;USD6.85
Honduras;INE;Sur;2015;64,552132;USD6.85
Honduras;INE;Oriente;2015;70,626571;USD6.85
Honduras;INE;Central;2015;63,654162;USD6.85
Honduras;INE;National;2016;50,506599;USD6.85
Honduras;INE;Metropolitana;2016;23,118765;USD6.85
Honduras;INE;Norte;2016;46,902155;USD6.85
Honduras;INE;Occidente;2016;72,93431;USD6.85
Honduras;INE;Sur;2016;60,191507;USD6.85
Honduras;INE;Oriente;2016;64,369408;USD6.85
Honduras;INE;Central;2016;64,346867;USD6.85
Honduras;INE;National;2017;51,176633;USD6.85
Honduras;INE;Metropolitana;2017;24,711703;USD6.85
Honduras;INE;Norte;2017;47,896937;USD6.85
Honduras;INE;Occidente;2017;65,791367;USD6.85
Honduras;INE;Sur;2017;60,528835;USD6.85
Honduras;INE;Oriente;2017;65,492334;USD6.85
Honduras;INE;Central;2017;67,328698;USD6.85
Honduras;INE;National;2018;51,308126;USD6.85
Honduras;INE;Metropolitana;2018;22,151988;USD6.85
Honduras;INE;Norte;2018;47,679978;USD6.85
Honduras;INE;Occidente;2018;73,395472;USD6.85
Honduras;INE;Sur;2018;56,191608;USD6.85
Honduras;INE;Oriente;2018;61,564754;USD6.85
Honduras;INE;Central;2018;61,097627;USD6.85
Honduras;INE;National;2019;49,5;USD6.85
Honduras;INE;Metropolitana;2019;23,5;USD6.85
Honduras;INE;Norte;2019;36,3;USD6.85
Honduras;INE;Occidente;2019;60,1;USD6.85
Honduras;INE;Sur;2019;49,4;USD6.85
Honduras;INE;Oriente;2019;61,3;USD6.85
Honduras;INE;Central;2019;58,5;USD6.85
Mexico;;National;1989;53,746011;USD6.85
Mexico;;Noroeste;1989;33,221433;USD6.85
Mexico;;Norte;1989;56,324033;USD6.85
Mexico;;Noreste;1989;39,055379;USD6.85
Mexico;;Centro-occidente;1989;57,15092;USD6.85
Mexico;;Centro-este;1989;51,216373;USD6.85
Mexico;;Sur;1989;67,607554;USD6.85
Mexico;;Oriente;1989;63,097381;USD6.85
Mexico;;Peninsula de Yucatan;1989;58,809512;USD6.85
Mexico;;National;1992;49,004132;USD6.85
Mexico;;Noroeste;1992;30,40813;USD6.85
Mexico;;Norte;1992;47,915521;USD6.85
Mexico;;Noreste;1992;32,38561;USD6.85
Mexico;;Centro-occidente;1992;48,162216;USD6.85
Mexico;;Centro-este;1992;43,367414;USD6.85
Mexico;;Sur;1992;77,930326;USD6.85
Mexico;;Oriente;1992;61,656545;USD6.85
Mexico;;Peninsula de Yucatan;1992;55,753802;USD6.85
Mexico;;National;1994;47,642777;USD6.85
Mexico;;Noroeste;1994;32,642228;USD6.85
Mexico;;Norte;1994;53,789168;USD6.85
Mexico;;Noreste;1994;26,859878;USD6.85
Mexico;;Centro-occidente;1994;47,209958;USD6.85
Mexico;;Centro-este;1994;41,571719;USD6.85
Mexico;;Sur;1994;71,528356;USD6.85
Mexico;;Oriente;1994;63,937649;USD6.85
Mexico;;Peninsula de Yucatan;1994;51,727662;USD6.85
Mexico;;National;1996;60,400156;USD6.85
Mexico;;Noroeste;1996;39,192615;USD6.85
Mexico;;Norte;1996;61,997703;USD6.85
Mexico;;Noreste;1996;42,27339;USD6.85
Mexico;;Centro-occidente;1996;64,580297;USD6.85
Mexico;;Centro-este;1996;56,240726;USD6.85
Mexico;;Sur;1996;82,841701;USD6.85
Mexico;;Oriente;1996;72,330893;USD6.85
Mexico;;Peninsula de Yucatan;1996;64,952057;USD6.85
Mexico;;National;1998;56,721711;USD6.85
Mexico;;Noroeste;1998;41,013182;USD6.85
Mexico;;Norte;1998;53,684659;USD6.85
Mexico;;Noreste;1998;43,881901;USD6.85
Mexico;;Centro-occidente;1998;56,837336;USD6.85
Mexico;;Centro-este;1998;53,904312;USD6.85
Mexico;;Sur;1998;81,058728;USD6.85
Mexico;;Oriente;1998;63,381866;USD6.85
Mexico;;Peninsula de Yucatan;1998;65,087782;USD6.85
Mexico;;National;2000;49,876585;USD6.85
Mexico;;Noroeste;2000;33,911465;USD6.85
Mexico;;Norte;2000;42,837734;USD6.85
Mexico;;Noreste;2000;25,172901;USD6.85
Mexico;;Centro-occidente;2000;54,253214;USD6.85
Mexico;;Centro-este;2000;45,695311;USD6.85
Mexico;;Sur;2000;72,714994;USD6.85
Mexico;;Oriente;2000;67,430276;USD6.85
Mexico;;Peninsula de Yucatan;2000;62,54189;USD6.85
Mexico;;National;2002;47,04509;USD6.85
Mexico;;Noroeste;2002;35,484221;USD6.85
Mexico;;Norte;2002;44,825198;USD6.85
Mexico;;Noreste;2002;23,426402;USD6.85
Mexico;;Centro-occidente;2002;43,803907;USD6.85
Mexico;;Centro-este;2002;41,361627;USD6.85
Mexico;;Sur;2002;73,72487;USD6.85
Mexico;;Oriente;2002;69,770362;USD6.85
Mexico;;Peninsula de Yucatan;2002;58,396631;USD6.85
Mexico;;National;2004;44,16121;USD6.85
Mexico;;Noroeste;2004;31,843058;USD6.85
Mexico;;Norte;2004;43,600032;USD6.85
Mexico;;Noreste;2004;26,88058;USD6.85
Mexico;;Centro-occidente;2004;41,618484;USD6.85
Mexico;;Centro-este;2004;41,687724;USD6.85
Mexico;;Sur;2004;66,588225;USD6.85
Mexico;;Oriente;2004;57,629876;USD6.85
Mexico;;Peninsula de Yucatan;2004;44,867339;USD6.85
Mexico;;National;2005;42,927883;USD6.85
Mexico;;Noroeste;2005;28,737979;USD6.85
Mexico;;Norte;2005;41,905485;USD6.85
Mexico;;Noreste;2005;23,522995;USD6.85
Mexico;;Centro-occidente;2005;44,590359;USD6.85
Mexico;;Centro-este;2005;39,312306;USD6.85
Mexico;;Sur;2005;65,505572;USD6.85
Mexico;;Oriente;2005;58,092714;USD6.85
Mexico;;Peninsula de Yucatan;2005;42,167771;USD6.85
Mexico;;National;2006;39,660258;USD6.85
Mexico;;Noroeste;2006;27,913377;USD6.85
Mexico;;Norte;2006;38,041901;USD6.85
Mexico;;Noreste;2006;22,607999;USD6.85
Mexico;;Centro-occidente;2006;39,955055;USD6.85
Mexico;;Centro-este;2006;35,901815;USD6.85
Mexico;;Sur;2006;62,958214;USD6.85
Mexico;;Oriente;2006;51,821302;USD6.85
Mexico;;Peninsula de Yucatan;2006;40,829511;USD6.85
Mexico;;National;2008;40,244324;USD6.85
Mexico;;Noroeste;2008;27,179562;USD6.85
Mexico;;Norte;2008;39,099308;USD6.85
Mexico;;Noreste;2008;24,387615;USD6.85
Mexico;;Centro-occidente;2008;38,449898;USD6.85
Mexico;;Centro-este;2008;37,789479;USD6.85
Mexico;;Sur;2008;65,764413;USD6.85
Mexico;;Oriente;2008;51,331835;USD6.85
Mexico;;Peninsula de Yucatan;2008;36,650845;USD6.85
Mexico;;National;2010;40,182085;USD6.85
Mexico;;Noroeste;2010;29,389958;USD6.85
Mexico;;Norte;2010;42,606568;USD6.85
Mexico;;Noreste;2010;21,125492;USD6.85
Mexico;;Centro-occidente;2010;38,767811;USD6.85
Mexico;;Centro-este;2010;37,399541;USD6.85
Mexico;;Sur;2010;63,709886;USD6.85
Mexico;;Oriente;2010;52,011294;USD6.85
Mexico;;Peninsula de Yucatan;2010;34,012474;USD6.85
Mexico;;National;2012;37,342213;USD6.85
Mexico;;Noroeste;2012;23,113371;USD6.85
Mexico;;Norte;2012;37,326472;USD6.85
Mexico;;Noreste;2012;19,044308;USD6.85
Mexico;;Centro-occidente;2012;41,174355;USD6.85
Mexico;;Centro-este;2012;32,514555;USD6.85
Mexico;;Sur;2012;65,029689;USD6.85
Mexico;;Oriente;2012;46,423063;USD6.85
Mexico;;Peninsula de Yucatan;2012;33,262349;USD6.85
Mexico;;National;2014;40,341408;USD6.85
Mexico;;Noroeste;2014;27,959499;USD6.85
Mexico;;Norte;2014;38,65686;USD6.85
Mexico;;Noreste;2014;20,376805;USD6.85
Mexico;;Centro-occidente;2014;38,155498;USD6.85
Mexico;;Centro-este;2014;38,35915;USD6.85
Mexico;;Sur;2014;68,253374;USD6.85
Mexico;;Oriente;2014;51,698581;USD6.85
Mexico;;Peninsula de Yucatan;2014;36,299908;USD6.85
Mexico;;National;2016;31,419191;USD6.85
Mexico;;Noroeste;2016;18,498616;USD6.85
Mexico;;Norte;2016;29,874949;USD6.85
Mexico;;Noreste;2016;16,932044;USD6.85
Mexico;;Centro-occidente;2016;26,661711;USD6.85
Mexico;;Centro-este;2016;29,447871;USD6.85
Mexico;;Sur;2016;59,73998;USD6.85
Mexico;;Oriente;2016;43,975994;USD6.85
Mexico;;Peninsula de Yucatan;2016;28,594782;USD6.85
Mexico;;National;2018;28,796015;USD6.85
Mexico;;Noroeste;2018;16,463767;USD6.85
Mexico;;Norte;2018;26,041733;USD6.85
Mexico;;Noreste;2018;17,72111;USD6.85
Mexico;;Centro-occidente;2018;23,649152;USD6.85
Mexico;;Centro-este;2018;25,403726;USD6.85
Mexico;;Sur;2018;58,257609;USD6.85
Mexico;;Oriente;2018;44,870397;USD6.85
Mexico;;Peninsula de Yucatan;2018;25,90449;USD6.85
Mexico;;National;2020;30,269925;USD6.85
Mexico;;Noroeste;2020;16,457604;USD6.85
Mexico;;Norte;2020;24,653437;USD6.85
Mexico;;Noreste;2020;17,696099;USD6.85
Mexico;;Centro-occidente;2020;23,847218;USD6.85
Mexico;;Centro-este;2020;30,946028;USD6.85
Mexico;;Sur;2020;53,92089;USD6.85
Mexico;;Oriente;2020;42,406448;USD6.85
Mexico;;Peninsula de Yucatan;2020;35,294555;USD6.85
Mexico;;National;2022;21,771826;USD6.85
Mexico;;Noroeste;2022;10,06638;USD6.85
Mexico;;Norte;2022;18,066425;USD6.85
Mexico;;Noreste;2022;10,575521;USD6.85
Mexico;;Centro-occidente;2022;16,502975;USD6.85
Mexico;;Centro-este;2022;21,662165;USD6.85
Mexico;;Sur;2022;45,160649;USD6.85
Mexico;;Oriente;2022;32,648771;USD6.85
Mexico;;Peninsula de Yucatan;2022;19,580776;USD6.85
Nicaragua;;National;1993;79,201948;USD6.85
Nicaragua;;Managua;1993;66,42939;USD6.85
Nicaragua;;Pacífico;1993;79,749861;USD6.85
Nicaragua;;Central ;1993;91,623798;USD6.85
Nicaragua;;Atlántico;1993;88,318286;USD6.85
Nicaragua;;National;1998;74,158644;USD6.85
Nicaragua;;Managua;1998;59,025522;USD6.85
Nicaragua;;Pacífico;1998;77,572702;USD6.85
Nicaragua;;Central ;1998;81,805751;USD6.85
Nicaragua;;Atlántico;1998;78,148993;USD6.85
Nicaragua;;National;2001;69,006704;USD6.85
Nicaragua;;Managua;2001;46,288341;USD6.85
Nicaragua;;Pacífico;2001;70,662965;USD6.85
Nicaragua;;Central ;2001;80,401764;USD6.85
Nicaragua;;Atlántico;2001;82,174034;USD6.85
Nicaragua;;National;2005;61,021609;USD6.85
Nicaragua;;Managua;2005;42,921693;USD6.85
Nicaragua;;Pacífico;2005;59,40966;USD6.85
Nicaragua;;Central ;2005;72,204975;USD6.85
Nicaragua;;Atlántico;2005;70,372673;USD6.85
Nicaragua;;National;2009;57,065805;USD6.85
Nicaragua;;Managua;2009;40,463827;USD6.85
Nicaragua;;Pacífico;2009;54,878956;USD6.85
Nicaragua;;Central ;2009;65,343986;USD6.85
Nicaragua;;Atlántico;2009;70,582358;USD6.85
Nicaragua;;National;2014;42,08584;USD6.85
Nicaragua;;Managua;2014;25,333614;USD6.85
Nicaragua;;Pacífico;2014;36,150288;USD6.85
Nicaragua;;Central ;2014;53,350332;USD6.85
Nicaragua;;Atlántico;2014;49,876414;USD6.85
Panama;Without Implicit Rent;National;1989;50,164938;USD6.85
Panama;Without Implicit Rent;Oriental;1989;81,994517;USD6.85
Panama;Without Implicit Rent;Metropolitana;1989;37,896694;USD6.85
Panama;Without Implicit Rent;Central;1989;71,375153;USD6.85
Panama;Without Implicit Rent;Occidental;1989;56,766518;USD6.85
Panama;Without Implicit Rent;National;1991;48,174613;USD6.85
Panama;Without Implicit Rent;Oriental;1991;75,15109;USD6.85
Panama;Without Implicit Rent;Metropolitana;1991;37,793608;USD6.85
Panama;Without Implicit Rent;Central;1991;68,730142;USD6.85
Panama;Without Implicit Rent;Occidental;1991;50,046113;USD6.85
Panama;Without Implicit Rent;National;1995;39,377451;USD6.85
Panama;Without Implicit Rent;Oriental;1995;78,626791;USD6.85
Panama;Without Implicit Rent;Metropolitana;1995;26,446348;USD6.85
Panama;Without Implicit Rent;Central;1995;61,163028;USD6.85
Panama;Without Implicit Rent;Occidental;1995;49,013945;USD6.85
Panama;Without Implicit Rent;National;1997;39,18114;USD6.85
Panama;Without Implicit Rent;Oriental;1997;69,471006;USD6.85
Panama;Without Implicit Rent;Metropolitana;1997;28,708216;USD6.85
Panama;Without Implicit Rent;Central;1997;56,922114;USD6.85
Panama;Without Implicit Rent;Occidental;1997;47,157987;USD6.85
Panama;Without Implicit Rent;National;1998;39,007993;USD6.85
Panama;Without Implicit Rent;Oriental;1998;80,397461;USD6.85
Panama;Without Implicit Rent;Metropolitana;1998;27,594731;USD6.85
Panama;Without Implicit Rent;Central;1998;57,302673;USD6.85
Panama;Without Implicit Rent;Occidental;1998;48,481328;USD6.85
Panama;Without Implicit Rent;National;1999;36,782086;USD6.85
Panama;Without Implicit Rent;Oriental;1999;75,804636;USD6.85
Panama;Without Implicit Rent;Metropolitana;1999;25,148805;USD6.85
Panama;Without Implicit Rent;Central;1999;56,693091;USD6.85
Panama;Without Implicit Rent;Occidental;1999;44,541783;USD6.85
Panama;Without Implicit Rent;National;2000;35,075619;USD6.85
Panama;Without Implicit Rent;Oriental;2000;67,557527;USD6.85
Panama;Without Implicit Rent;Metropolitana;2000;24,663269;USD6.85
Panama;Without Implicit Rent;Central;2000;53,618303;USD6.85
Panama;Without Implicit Rent;Occidental;2000;43,242067;USD6.85
Panama;Without Implicit Rent;National;2001;40,049488;USD6.85
Panama;Without Implicit Rent;Oriental;2001;83,643947;USD6.85
Panama;Without Implicit Rent;Metropolitana;2001;27,842386;USD6.85
Panama;Without Implicit Rent;Central;2001;53,570896;USD6.85
Panama;Without Implicit Rent;Occidental;2001;53,918173;USD6.85
Panama;Without Implicit Rent;National;2002;37,249085;USD6.85
Panama;Without Implicit Rent;Oriental;2002;74,702367;USD6.85
Panama;Without Implicit Rent;Metropolitana;2002;25,587978;USD6.85
Panama;Without Implicit Rent;Central;2002;49,618071;USD6.85
Panama;Without Implicit Rent;Occidental;2002;52,284993;USD6.85
Panama;Without Implicit Rent;National;2003;35,956887;USD6.85
Panama;Without Implicit Rent;Oriental;2003;80,349008;USD6.85
Panama;Without Implicit Rent;Metropolitana;2003;23,242877;USD6.85
Panama;Without Implicit Rent;Central;2003;48,758324;USD6.85
Panama;Without Implicit Rent;Occidental;2003;52,180497;USD6.85
Panama;Without Implicit Rent;National;2004;34,764885;USD6.85
Panama;Without Implicit Rent;Oriental;2004;77,099976;USD6.85
Panama;Without Implicit Rent;Metropolitana;2004;21,417672;USD6.85
Panama;Without Implicit Rent;Central;2004;48,730776;USD6.85
Panama;Without Implicit Rent;Occidental;2004;51,815207;USD6.85
Panama;Without Implicit Rent;National;2005;34,485907;USD6.85
Panama;Without Implicit Rent;Oriental;2005;72,052325;USD6.85
Panama;Without Implicit Rent;Metropolitana;2005;21,727203;USD6.85
Panama;Without Implicit Rent;Central;2005;48,265041;USD6.85
Panama;Without Implicit Rent;Occidental;2005;51,485923;USD6.85
Panama;Without Implicit Rent;National;2006;33,876227;USD6.85
Panama;Without Implicit Rent;Oriental;2006;69,525081;USD6.85
Panama;Without Implicit Rent;Metropolitana;2006;21,145469;USD6.85
Panama;Without Implicit Rent;Central;2006;46,533934;USD6.85
Panama;Without Implicit Rent;Occidental;2006;53,074006;USD6.85
Panama;Without Implicit Rent;National;2007;30,4814;USD6.85
Panama;Without Implicit Rent;Oriental;2007;74,453925;USD6.85
Panama;Without Implicit Rent;Metropolitana;2007;16,849304;USD6.85
Panama;Without Implicit Rent;Central;2007;44,085045;USD6.85
Panama;Without Implicit Rent;Occidental;2007;50,547526;USD6.85
Panama;Without Implicit Rent;National;2008;27,864305;USD6.85
Panama;Without Implicit Rent;Oriental;2008;64,228362;USD6.85
Panama;Without Implicit Rent;Metropolitana;2008;14,485164;USD6.85
Panama;Without Implicit Rent;Central;2008;41,351063;USD6.85
Panama;Without Implicit Rent;Occidental;2008;48,84954;USD6.85
Panama;With Implicit Rent;National;2008;23,244384;USD6.85
Panama;With Implicit Rent;Oriental;2008;57,398552;USD6.85
Panama;With Implicit Rent;Metropolitana;2008;10,825754;USD6.85
Panama;With Implicit Rent;Central;2008;34,75451;USD6.85
Panama;With Implicit Rent;Occidental;2008;43,680756;USD6.85
Panama;With Implicit Rent;National;2009;23,011647;USD6.85
Panama;With Implicit Rent;Oriental;2009;53,789184;USD6.85
Panama;With Implicit Rent;Metropolitana;2009;11,203141;USD6.85
Panama;With Implicit Rent;Central;2009;33,786426;USD6.85
Panama;With Implicit Rent;Occidental;2009;43,186141;USD6.85
Panama;With Implicit Rent;National;2010;21,70791;USD6.85
Panama;With Implicit Rent;Oriental;2010;72,31807;USD6.85
Panama;With Implicit Rent;Metropolitana;2010;10,311768;USD6.85
Panama;With Implicit Rent;Central;2010;30,618363;USD6.85
Panama;With Implicit Rent;Occidental;2010;39,778167;USD6.85
Panama;With Implicit Rent;National;2011;18,339839;USD6.85
Panama;With Implicit Rent;Oriental;2011;56,923939;USD6.85
Panama;With Implicit Rent;Metropolitana;2011;7,2015823;USD6.85
Panama;With Implicit Rent;Central;2011;22,996914;USD6.85
Panama;With Implicit Rent;Occidental;2011;40,555456;USD6.85
Panama;With Implicit Rent;National;2012;18,760873;USD6.85
Panama;With Implicit Rent;Oriental;2012;58,212825;USD6.85
Panama;With Implicit Rent;Metropolitana;2012;7,4593219;USD6.85
Panama;With Implicit Rent;Central;2012;22,968833;USD6.85
Panama;With Implicit Rent;Occidental;2012;41,904833;USD6.85
Panama;With Implicit Rent;National;2013;18,164224;USD6.85
Panama;With Implicit Rent;Oriental;2013;56,638018;USD6.85
Panama;With Implicit Rent;Metropolitana;2013;6,7502552;USD6.85
Panama;With Implicit Rent;Central;2013;23,781749;USD6.85
Panama;With Implicit Rent;Occidental;2013;40,941908;USD6.85
Panama;With Implicit Rent;National;2014;16,835927;USD6.85
Panama;With Implicit Rent;Oriental;2014;54,630381;USD6.85
Panama;With Implicit Rent;Metropolitana;2014;6,8040925;USD6.85
Panama;With Implicit Rent;Central;2014;20,462004;USD6.85
Panama;With Implicit Rent;Occidental;2014;37,782969;USD6.85
Panama;With Implicit Rent;National;2015;15,398764;USD6.85
Panama;With Implicit Rent;Oriental;2015;50,032372;USD6.85
Panama;With Implicit Rent;Metropolitana;2015;5,7686642;USD6.85
Panama;With Implicit Rent;Central;2015;17,473073;USD6.85
Panama;With Implicit Rent;Occidental;2015;37,257727;USD6.85
Panama;With Implicit Rent;National;2016;14,520295;USD6.85
Panama;With Implicit Rent;Oriental;2016;48,084666;USD6.85
Panama;With Implicit Rent;Metropolitana;2016;5,1595611;USD6.85
Panama;With Implicit Rent;Central;2016;13,35794;USD6.85
Panama;With Implicit Rent;Occidental;2016;38,878461;USD6.85
Panama;With Implicit Rent;National;2017;13,975935;USD6.85
Panama;With Implicit Rent;Oriental;2017;32,618857;USD6.85
Panama;With Implicit Rent;Metropolitana;2017;5,4644094;USD6.85
Panama;With Implicit Rent;Central;2017;16,148291;USD6.85
Panama;With Implicit Rent;Occidental;2017;35,155717;USD6.85
Panama;With Implicit Rent;National;2018;12,542125;USD6.85
Panama;With Implicit Rent;Oriental;2018;34,115003;USD6.85
Panama;With Implicit Rent;Metropolitana;2018;4,8037463;USD6.85
Panama;With Implicit Rent;Central;2018;14,486156;USD6.85
Panama;With Implicit Rent;Occidental;2018;31,441726;USD6.85
Panama;With Implicit Rent;National;2019;12,07762;USD6.85
Panama;With Implicit Rent;Oriental;2019;39,135609;USD6.85
Panama;With Implicit Rent;Metropolitana;2019;4,7617073;USD6.85
Panama;With Implicit Rent;Central;2019;11,89722;USD6.85
Panama;With Implicit Rent;Occidental;2019;30,95255;USD6.85
Panama;With Implicit Rent;National;2021;12,851941;USD6.85
Panama;With Implicit Rent;Oriental;2021;43,787386;USD6.85
Panama;With Implicit Rent;Metropolitana;2021;5,5736054;USD6.85
Panama;With Implicit Rent;Central;2021;13,583468;USD6.85
Panama;With Implicit Rent;Occidental;2021;30,718366;USD6.85
Panama;With Implicit Rent;National;2023;12,941328;USD6.85
Panama;With Implicit Rent;Oriental;2023;43,927434;USD6.85
Panama;With Implicit Rent;Metropolitana;2023;4,594895;USD6.85
Panama;With Implicit Rent;Central;2023;15,095709;USD6.85
Panama;With Implicit Rent;Occidental;2023;33,412033;USD6.85
Paraguay;;National;1995;43,638513;USD6.85
Paraguay;;Asuncion;1995;12,438385;USD6.85
Paraguay;;Central Urbano;1995;19,893542;USD6.85
Paraguay;;Central Rural;1995;24,027246;USD6.85
Paraguay;;Resto Urbano;1995;34,001775;USD6.85
Paraguay;;Resto Rural;1995;67,372562;USD6.85
Paraguay;;National;1997;37,997097;USD6.85
Paraguay;;Asuncion;1997;4,670043;USD6.85
Paraguay;;Central Urbano;1997;9,3743566;USD6.85
Paraguay;;Central Rural;1997;13,37384;USD6.85
Paraguay;;Resto Urbano;1997;35,885139;USD6.85
Paraguay;;Resto Rural;1997;62,70804;USD6.85
Paraguay;;National;1999;41,369903;USD6.85
Paraguay;;Asuncion;1999;9,4151609;USD6.85
Paraguay;;Central Urbano;1999;17,117562;USD6.85
Paraguay;;Central Rural;1999;29,603214;USD6.85
Paraguay;;Resto Urbano;1999;37,714622;USD6.85
Paraguay;;Resto Rural;1999;64,320448;USD6.85
Paraguay;;National;2001;39,534058;USD6.85
Paraguay;;Asuncion;2001;10,404182;USD6.85
Paraguay;;Central Urbano;2001;12,602722;USD6.85
Paraguay;;Central Rural;2001;44,854365;USD6.85
Paraguay;;Resto Urbano;2001;34,073623;USD6.85
Paraguay;;Resto Rural;2001;62,573559;USD6.85
Paraguay;;National;2002;51,673389;USD6.85
Paraguay;;Asuncion;2002;18,54472;USD6.85
Paraguay;;Central Urbano;2002;34,285714;USD6.85
Paraguay;;Central Rural;2002;61,021505;USD6.85
Paraguay;;Resto Urbano;2002;45,540434;USD6.85
Paraguay;;Resto Rural;2002;71,058799;USD6.85
Paraguay;;National;2003;44,667133;USD6.85
Paraguay;;Asuncion;2003;18,435139;USD6.85
Paraguay;;Central Urbano;2003;32,184373;USD6.85
