country;region;year;indicator;value
Ecuador;ENEMDU;2006;headcount_rural_USD3.65;36,071003
Ecuador;ENEMDU;2006;headcount_rural_USD6.85;67,234065
Ecuador;ENEMDU;2006;headcount_urban_USD2.15;3,7647836
Ecuador;ENEMDU;2006;headcount_urban_USD3.65;12,008777
Ecuador;ENEMDU;2006;headcount_urban_USD6.85;34,914514
Ecuador;ENEMDU;2006;nbi1_headcount_urban;41,988612
Ecuador;ENEMDU;2006;theil;0,67769049
Ecuador;ENEMDU;2006;wolfson;0,4759371
Ecuador;ENEMDU;2007;a1;0,40614832
Ecuador;ENEMDU;2007;a2;0,67200135
Ecuador;ENEMDU;2007;cv;1,8774821
Ecuador;ENEMDU;2007;e0;0,52093306
Ecuador;ENEMDU;2007;gini;0,53279881
Ecuador;ENEMDU;2007;gini_pci_rural;0,50079963
Ecuador;ENEMDU;2007;gini_pci_urban;0,50739496
Ecuador;ENEMDU;2007;headcount_national_USD2.15;8,5189008
Ecuador;ENEMDU;2007;headcount_national_USD3.65;19,582285
Ecuador;ENEMDU;2007;headcount_national_USD6.85;44,883142
Ecuador;ENEMDU;2007;headcount_rural_USD2.15;18,276264
Ecuador;ENEMDU;2007;headcount_rural_USD3.65;36,647608
Ecuador;ENEMDU;2007;headcount_rural_USD6.85;67,254197
Ecuador;ENEMDU;2007;headcount_urban_USD2.15;3,539733
Ecuador;ENEMDU;2007;headcount_urban_USD3.65;10,873876
Ecuador;ENEMDU;2007;headcount_urban_USD6.85;33,467227
Ecuador;ENEMDU;2007;nbi1_headcount_urban;44,029488
Ecuador;ENEMDU;2007;theil;0,5916057
Ecuador;ENEMDU;2007;wolfson;0,49747377
Ecuador;ENEMDU;2008;a1;0,36522743
Ecuador;ENEMDU;2008;a2;0,63016404
Ecuador;ENEMDU;2008;cv;1,7023622
Ecuador;ENEMDU;2008;e0;0,45429381
Ecuador;ENEMDU;2008;gini;0,49739999
Ecuador;ENEMDU;2008;gini_pci_rural;0,47935656
Ecuador;ENEMDU;2008;gini_pci_urban;0,46947586
Ecuador;ENEMDU;2008;headcount_national_USD2.15;7,5139526
Ecuador;ENEMDU;2008;headcount_national_USD3.65;18,528873
Ecuador;ENEMDU;2008;headcount_national_USD6.85;42,296563
Ecuador;ENEMDU;2008;headcount_rural_USD2.15;15,88773
Ecuador;ENEMDU;2008;headcount_rural_USD3.65;34,15782
Ecuador;ENEMDU;2008;headcount_rural_USD6.85;64,910853
Ecuador;ENEMDU;2008;headcount_urban_USD2.15;3,2396499
Ecuador;ENEMDU;2008;headcount_urban_USD3.65;10,551249
Ecuador;ENEMDU;2008;headcount_urban_USD6.85;30,753347
Ecuador;ENEMDU;2008;nbi1_headcount_urban;42,67759
Ecuador;ENEMDU;2008;theil;0,48403313
Ecuador;ENEMDU;2008;wolfson;0,46614648
Ecuador;ENEMDU;2009;a1;0,34392224
Ecuador;ENEMDU;2009;a2;0,57725
Ecuador;ENEMDU;2009;cv;1,4535831
Ecuador;ENEMDU;2009;e0;0,42133439
Ecuador;ENEMDU;2009;gini;0,48390441
Ecuador;ENEMDU;2009;gini_pci_rural;0,45008205
Ecuador;ENEMDU;2009;gini_pci_urban;0,46709612
Ecuador;ENEMDU;2009;headcount_national_USD2.15;7,3104998
Ecuador;ENEMDU;2009;headcount_national_USD3.65;17,699389
Ecuador;ENEMDU;2009;headcount_national_USD6.85;43,151681
Ecuador;ENEMDU;2009;headcount_rural_USD2.15;13,953105
Ecuador;ENEMDU;2009;headcount_rural_USD3.65;29,871006
Ecuador;ENEMDU;2009;headcount_rural_USD6.85;62,301143
Ecuador;ENEMDU;2009;headcount_urban_USD2.15;3,8807957
Ecuador;ENEMDU;2009;headcount_urban_USD3.65;11,414951
Ecuador;ENEMDU;2009;headcount_urban_USD6.85;33,264448
Ecuador;ENEMDU;2009;nbi1_headcount_urban;45,527118
Ecuador;ENEMDU;2009;theil;0,45528404
Ecuador;ENEMDU;2009;wolfson;0,44807604
Ecuador;ENEMDU;2010;a1;0,34619918
Ecuador;ENEMDU;2010;a2;0,574504
Ecuador;ENEMDU;2010;cv;1,469669
Ecuador;ENEMDU;2010;e0;0,42498091
Ecuador;ENEMDU;2010;gini;0,48729272
Ecuador;ENEMDU;2010;gini_pci_rural;0,44050902
Ecuador;ENEMDU;2010;gini_pci_urban;0,47406616
Ecuador;ENEMDU;2010;headcount_national_USD2.15;5,6782023
Ecuador;ENEMDU;2010;headcount_national_USD3.65;15,132233
Ecuador;ENEMDU;2010;headcount_national_USD6.85;38,754715
Ecuador;ENEMDU;2010;headcount_rural_USD2.15;10,571844
Ecuador;ENEMDU;2010;headcount_rural_USD3.65;26,636817
Ecuador;ENEMDU;2010;headcount_rural_USD6.85;56,597829
Ecuador;ENEMDU;2010;headcount_urban_USD2.15;3,1780807
Ecuador;ENEMDU;2010;headcount_urban_USD3.65;9,2546351
Ecuador;ENEMDU;2010;headcount_urban_USD6.85;29,638814
Ecuador;ENEMDU;2010;nbi1_headcount_urban;42,395137
Ecuador;ENEMDU;2010;theil;0,46676957
Ecuador;ENEMDU;2010;wolfson;0,44890422
Ecuador;ENEMDU;2011;a1;0,31638398
Ecuador;ENEMDU;2011;a2;0,59474367
Ecuador;ENEMDU;2011;cv;1,1882357
Ecuador;ENEMDU;2011;e0;0,38024667
Ecuador;ENEMDU;2011;gini;0,45788599
Ecuador;ENEMDU;2011;gini_pci_rural;0,45810931
Ecuador;ENEMDU;2011;gini_pci_urban;0,42948498
Ecuador;ENEMDU;2011;headcount_national_USD2.15;4,6691977
Ecuador;ENEMDU;2011;headcount_national_USD3.65;12,318237
Ecuador;ENEMDU;2011;headcount_national_USD6.85;34,68938
Ecuador;ENEMDU;2011;headcount_rural_USD2.15;9,697901
Ecuador;ENEMDU;2011;headcount_rural_USD3.65;24,559571
Ecuador;ENEMDU;2011;headcount_rural_USD6.85;55,026779
Ecuador;ENEMDU;2011;headcount_urban_USD2.15;2,1055917
Ecuador;ENEMDU;2011;headcount_urban_USD3.65;6,0776704
Ecuador;ENEMDU;2011;headcount_urban_USD6.85;24,321482
Ecuador;ENEMDU;2011;nbi1_headcount_urban;37,245172
Ecuador;ENEMDU;2011;theil;0,3856902
Ecuador;ENEMDU;2011;wolfson;0,43389311
Ecuador;ENEMDU;2012;a1;0,31881508
Ecuador;ENEMDU;2012;a2;0,5531203
Ecuador;ENEMDU;2012;cv;1,3195786
Ecuador;ENEMDU;2012;e0;0,38417141
Ecuador;ENEMDU;2012;gini;0,46051153
Ecuador;ENEMDU;2012;gini_pci_rural;0,45324464
Ecuador;ENEMDU;2012;gini_pci_urban;0,43285528
Ecuador;ENEMDU;2012;headcount_national_USD2.15;4,4631448
Ecuador;ENEMDU;2012;headcount_national_USD3.65;11,663498
Ecuador;ENEMDU;2012;headcount_national_USD6.85;31,434279
Ecuador;ENEMDU;2012;headcount_rural_USD2.15;9,2905218
Ecuador;ENEMDU;2012;headcount_rural_USD3.65;22,906445
Ecuador;ENEMDU;2012;headcount_rural_USD6.85;51,730435
Ecuador;ENEMDU;2012;headcount_urban_USD2.15;1,9589215
Ecuador;ENEMDU;2012;headcount_urban_USD3.65;5,8311693
Ecuador;ENEMDU;2012;headcount_urban_USD6.85;20,905558
Ecuador;ENEMDU;2012;nbi1_headcount_urban;34,129973
Ecuador;ENEMDU;2012;theil;0,40347917
Ecuador;ENEMDU;2012;wolfson;0,42140216
Ecuador;ENEMDU;2013;a1;0,32027878
Ecuador;ENEMDU;2013;a2;0,53298865
Ecuador;ENEMDU;2013;cv;1,2720179
Ecuador;ENEMDU;2013;e0;0,38625635
Ecuador;ENEMDU;2013;gini;0,46811051
Ecuador;ENEMDU;2013;gini_pci_rural;0,43807643
Ecuador;ENEMDU;2013;gini_pci_urban;0,45891009
Ecuador;ENEMDU;2013;headcount_national_USD2.15;3,2410894
Ecuador;ENEMDU;2013;headcount_national_USD3.65;10,179194
Ecuador;ENEMDU;2013;headcount_national_USD6.85;31,225333
Ecuador;ENEMDU;2013;headcount_rural_USD2.15;6,605242
Ecuador;ENEMDU;2013;headcount_rural_USD3.65;18,055456
Ecuador;ENEMDU;2013;headcount_rural_USD6.85;45,11025
Ecuador;ENEMDU;2013;headcount_urban_USD2.15;1,6198696
Ecuador;ENEMDU;2013;headcount_urban_USD3.65;6,3835426
Ecuador;ENEMDU;2013;headcount_urban_USD6.85;24,534048
Ecuador;ENEMDU;2013;nbi1_headcount_urban;37,991289
Ecuador;ENEMDU;2013;theil;0,41732991
Ecuador;ENEMDU;2013;wolfson;0,43315782
Ecuador;ENEMDU;2014;a1;0,2985195
Ecuador;ENEMDU;2014;a2;0,50683667
Ecuador;ENEMDU;2014;cv;1,2356148
Ecuador;ENEMDU;2014;e0;0,35442582
Ecuador;ENEMDU;2014;gini;0,44938678
Ecuador;ENEMDU;2014;gini_pci_rural;0,43425301
Ecuador;ENEMDU;2014;gini_pci_urban;0,44370909
Ecuador;ENEMDU;2014;headcount_national_USD2.15;2,6356109
Ecuador;ENEMDU;2014;headcount_national_USD3.65;8,6865379
Ecuador;ENEMDU;2014;headcount_national_USD6.85;27,602379
Ecuador;ENEMDU;2014;headcount_rural_USD2.15;5,2844683
Ecuador;ENEMDU;2014;headcount_rural_USD3.65;14,784534
Ecuador;ENEMDU;2014;headcount_rural_USD6.85;38,375217
Ecuador;ENEMDU;2014;headcount_urban_USD2.15;1,3768262
Ecuador;ENEMDU;2014;headcount_urban_USD3.65;5,7886606
Ecuador;ENEMDU;2014;headcount_urban_USD6.85;22,482933
Ecuador;ENEMDU;2014;nbi1_headcount_urban;37,535414
Ecuador;ENEMDU;2014;theil;0,38355027
Ecuador;ENEMDU;2014;wolfson;0,40267382
Ecuador;ENEMDU;2015;a1;0,31322551
Ecuador;ENEMDU;2015;a2;0,53901504
Ecuador;ENEMDU;2015;cv;1,3056436
Ecuador;ENEMDU;2015;e0;0,37566213
Ecuador;ENEMDU;2015;gini;0,45879592
Ecuador;ENEMDU;2015;gini_pci_rural;0,46575395
Ecuador;ENEMDU;2015;gini_pci_urban;0,44233606
Ecuador;ENEMDU;2015;headcount_national_USD2.15;3,4400665
Ecuador;ENEMDU;2015;headcount_national_USD3.65;9,5398682
Ecuador;ENEMDU;2015;headcount_national_USD6.85;28,798778
Ecuador;ENEMDU;2015;headcount_rural_USD2.15;6,8097518
Ecuador;ENEMDU;2015;headcount_rural_USD3.65;16,945227
Ecuador;ENEMDU;2015;headcount_rural_USD6.85;42,991855
Ecuador;ENEMDU;2015;headcount_urban_USD2.15;1,8408801
Ecuador;ENEMDU;2015;headcount_urban_USD3.65;6,0254309
Ecuador;ENEMDU;2015;headcount_urban_USD6.85;22,063022
Ecuador;ENEMDU;2015;nbi1_headcount_urban;32,413909
Ecuador;ENEMDU;2015;theil;0,4046276
Ecuador;ENEMDU;2015;wolfson;0,41903971
Ecuador;ENEMDU;2016;a1;0,30297856
Ecuador;ENEMDU;2016;a2;0,53281539
Ecuador;ENEMDU;2016;cv;1,2247377
Ecuador;ENEMDU;2016;e0;0,36092319
Ecuador;ENEMDU;2016;gini;0,44943225
Ecuador;ENEMDU;2016;gini_pci_rural;0,44745844
Ecuador;ENEMDU;2016;gini_pci_urban;0,43763196
Ecuador;ENEMDU;2016;headcount_national_USD2.15;3,5750273
Ecuador;ENEMDU;2016;headcount_national_USD3.65;9,543384
Ecuador;ENEMDU;2016;headcount_national_USD6.85;28,164406
Ecuador;ENEMDU;2016;headcount_rural_USD2.15;7,1758817
Ecuador;ENEMDU;2016;headcount_rural_USD3.65;17,420534
Ecuador;ENEMDU;2016;headcount_rural_USD6.85;41,350201
Ecuador;ENEMDU;2016;headcount_urban_USD2.15;1,8785007
Ecuador;ENEMDU;2016;headcount_urban_USD3.65;5,8320996
Ecuador;ENEMDU;2016;headcount_urban_USD6.85;21,951977
Ecuador;ENEMDU;2016;nbi1_headcount_urban;32,780666
Ecuador;ENEMDU;2016;theil;0,38240344
Ecuador;ENEMDU;2016;wolfson;0,40096435
Ecuador;ENEMDU;2017;a1;0,29897053
Ecuador;ENEMDU;2017;a2;0,53925222
Ecuador;ENEMDU;2017;cv;1,2056541
Ecuador;ENEMDU;2017;e0;0,35485298
Ecuador;ENEMDU;2017;gini;0,44621339
Ecuador;ENEMDU;2017;gini_pci_rural;0,45272113
Ecuador;ENEMDU;2017;gini_pci_urban;0,42850934
Ecuador;ENEMDU;2017;headcount_national_USD2.15;3,2132531
Ecuador;ENEMDU;2017;headcount_national_USD3.65;8,8838526
Ecuador;ENEMDU;2017;headcount_national_USD6.85;27,069905
Ecuador;ENEMDU;2017;headcount_rural_USD2.15;7,3697165
Ecuador;ENEMDU;2017;headcount_rural_USD3.65;18,181236
Ecuador;ENEMDU;2017;headcount_rural_USD6.85;42,048239
Ecuador;ENEMDU;2017;headcount_urban_USD2.15;1,2743949
Ecuador;ENEMDU;2017;headcount_urban_USD3.65;4,5469188
Ecuador;ENEMDU;2017;headcount_urban_USD6.85;20,082988
Ecuador;ENEMDU;2017;nbi1_headcount_urban;30,397662
Ecuador;ENEMDU;2017;theil;0,3715294
Ecuador;ENEMDU;2017;wolfson;0,39888513
Ecuador;ENEMDU;2018;a1;0,30624245
Ecuador;ENEMDU;2018;a2;0,52310345
Ecuador;ENEMDU;2018;cv;1,1757176
Ecuador;ENEMDU;2018;e0;0,36597795
Ecuador;ENEMDU;2018;gini;0,45384361
Ecuador;ENEMDU;2018;gini_pci_rural;0,43764871
Ecuador;ENEMDU;2018;gini_pci_urban;0,44252981
Ecuador;ENEMDU;2018;headcount_national_USD2.15;3,3114907
Ecuador;ENEMDU;2018;headcount_national_USD3.65;9,706987
Ecuador;ENEMDU;2018;headcount_national_USD6.85;27,849839
Ecuador;ENEMDU;2018;headcount_rural_USD2.15;6,6092765
Ecuador;ENEMDU;2018;headcount_rural_USD3.65;18,199364
Ecuador;ENEMDU;2018;headcount_rural_USD6.85;42,24927
Ecuador;ENEMDU;2018;headcount_urban_USD2.15;1,7659875
Ecuador;ENEMDU;2018;headcount_urban_USD3.65;5,7270455
Ecuador;ENEMDU;2018;headcount_urban_USD6.85;21,101564
Ecuador;ENEMDU;2018;nbi1_headcount_urban;29,206333
Ecuador;ENEMDU;2018;theil;0,38251613
Ecuador;ENEMDU;2018;wolfson;0,40845316
Ecuador;ENEMDU;2019;a1;0,31050541
Ecuador;ENEMDU;2019;a2;0,53769791
Ecuador;ENEMDU;2019;cv;1,2116798
Ecuador;ENEMDU;2019;e0;0,37137857
Ecuador;ENEMDU;2019;gini;0,45688048
Ecuador;ENEMDU;2019;gini_pci_rural;0,44224594
Ecuador;ENEMDU;2019;gini_pci_urban;0,44235854
Ecuador;ENEMDU;2019;headcount_national_USD2.15;3,5835842
Ecuador;ENEMDU;2019;headcount_national_USD3.65;9,8814227
Ecuador;ENEMDU;2019;headcount_national_USD6.85;29,713553
Ecuador;ENEMDU;2019;headcount_rural_USD2.15;8,3834713
Ecuador;ENEMDU;2019;headcount_rural_USD3.65;19,33939
Ecuador;ENEMDU;2019;headcount_rural_USD6.85;43,497709
Ecuador;ENEMDU;2019;headcount_urban_USD2.15;1,3289875
Ecuador;ENEMDU;2019;headcount_urban_USD3.65;5,4388386
Ecuador;ENEMDU;2019;headcount_urban_USD6.85;23,238878
Ecuador;ENEMDU;2019;nbi1_headcount_urban;27,66152
Ecuador;ENEMDU;2019;theil;0,39023822
Ecuador;ENEMDU;2019;wolfson;0,41842394
Ecuador;ENEMDU;2020;a1;0,33363403
Ecuador;ENEMDU;2020;a2;0,56598085
Ecuador;ENEMDU;2020;cv;1,2620624
Ecuador;ENEMDU;2020;e0;0,40548375
Ecuador;ENEMDU;2020;gini;0,4728637
Ecuador;ENEMDU;2020;gini_pci_rural;0,46310757
Ecuador;ENEMDU;2020;gini_pci_urban;0,46038383
Ecuador;ENEMDU;2020;headcount_national_USD2.15;6,5192451
Ecuador;ENEMDU;2020;headcount_national_USD3.65;14,386576
Ecuador;ENEMDU;2020;headcount_national_USD6.85;34,621686
Ecuador;ENEMDU;2020;headcount_rural_USD2.15;14,626168
Ecuador;ENEMDU;2020;headcount_rural_USD3.65;26,737453
Ecuador;ENEMDU;2020;headcount_rural_USD6.85;48,294415
Ecuador;ENEMDU;2020;headcount_urban_USD2.15;2,6976558
Ecuador;ENEMDU;2020;headcount_urban_USD3.65;8,5643944
Ecuador;ENEMDU;2020;headcount_urban_USD6.85;28,176385
Ecuador;ENEMDU;2020;nbi1_headcount_urban;28,265626
Ecuador;ENEMDU;2020;theil;0,42605905
Ecuador;ENEMDU;2020;wolfson;0,42712249
Ecuador;ENEMDU;2021;a1;0,30810202
Ecuador;ENEMDU;2021;a2;0,52616199
Ecuador;ENEMDU;2021;cv;1,1203692
Ecuador;ENEMDU;2021;e0;0,36813351
Ecuador;ENEMDU;2021;gini;0,45739925
Ecuador;ENEMDU;2021;gini_pci_rural;0,42348014
Ecuador;ENEMDU;2021;gini_pci_urban;0,45444085
Ecuador;ENEMDU;2021;headcount_national_USD2.15;3,5831802
Ecuador;ENEMDU;2021;headcount_national_USD3.65;10,911194
Ecuador;ENEMDU;2021;headcount_national_USD6.85;31,689873
Ecuador;ENEMDU;2021;headcount_rural_USD2.15;6,9180547
Ecuador;ENEMDU;2021;headcount_rural_USD3.65;19,498159
Ecuador;ENEMDU;2021;headcount_rural_USD6.85;41,570732
Ecuador;ENEMDU;2021;headcount_urban_USD2.15;2,0156308
Ecuador;ENEMDU;2021;headcount_urban_USD3.65;6,874912
Ecuador;ENEMDU;2021;headcount_urban_USD6.85;27,0454
Ecuador;ENEMDU;2021;nbi1_headcount_urban;25,238735
Ecuador;ENEMDU;2021;theil;0,38450663
Ecuador;ENEMDU;2021;wolfson;0,41863578
Ecuador;ENEMDU;2022;a1;0,3064242
Ecuador;ENEMDU;2022;a2;0,52403924
Ecuador;ENEMDU;2022;cv;1,3245529
Ecuador;ENEMDU;2022;e0;0,36588909
Ecuador;ENEMDU;2022;gini;0,45445736
Ecuador;ENEMDU;2022;gini_pci_rural;0,43921424
Ecuador;ENEMDU;2022;gini_pci_urban;0,44413172
Ecuador;ENEMDU;2022;headcount_national_USD2.15;3,1807919
Ecuador;ENEMDU;2022;headcount_national_USD3.65;9,4800469
Ecuador;ENEMDU;2022;headcount_national_USD6.85;29,931489
Ecuador;ENEMDU;2022;headcount_rural_USD2.15;8,2761851
Ecuador;ENEMDU;2022;headcount_rural_USD3.65;17,69923
Ecuador;ENEMDU;2022;headcount_rural_USD6.85;44,457382
Ecuador;ENEMDU;2022;headcount_urban_USD2.15;0,79112662
Ecuador;ENEMDU;2022;headcount_urban_USD3.65;5,6253696
Ecuador;ENEMDU;2022;headcount_urban_USD6.85;23,119057
Ecuador;ENEMDU;2022;nbi1_headcount_urban;24,807086
Ecuador;ENEMDU;2022;theil;0,39426905
Ecuador;ENEMDU;2022;wolfson;0,40847777
Ecuador;ENEMDU;2023;a1;0,2967153
Ecuador;ENEMDU;2023;a2;0,51021074
Ecuador;ENEMDU;2023;cv;1,0525127
Ecuador;ENEMDU;2023;e0;0,35198728
Ecuador;ENEMDU;2023;gini;0,44565241
Ecuador;ENEMDU;2023;gini_pci_rural;0,46891421
Ecuador;ENEMDU;2023;gini_pci_urban;0,42535655
Ecuador;ENEMDU;2023;headcount_national_USD2.15;3,7984307
Ecuador;ENEMDU;2023;headcount_national_USD3.65;10,308997
Ecuador;ENEMDU;2023;headcount_national_USD6.85;29,573571
Ecuador;ENEMDU;2023;headcount_rural_USD2.15;9,8825989
Ecuador;ENEMDU;2023;headcount_rural_USD3.65;22,458941
Ecuador;ENEMDU;2023;headcount_rural_USD6.85;42,680916
Ecuador;ENEMDU;2023;headcount_urban_USD2.15;0,95156006
Ecuador;ENEMDU;2023;headcount_urban_USD3.65;4,6238612
Ecuador;ENEMDU;2023;headcount_urban_USD6.85;23,440454
Ecuador;ENEMDU;2023;nbi1_headcount_urban;24,876485
Ecuador;ENEMDU;2023;theil;0,35659656
Ecuador;ENEMDU;2023;wolfson;0,42069554
Ecuador;ENEMDU;2024;a1;0,308552
Ecuador;ENEMDU;2024;a2;0,551865
Ecuador;ENEMDU;2024;cv;1,127803
Ecuador;ENEMDU;2024;e0;0,368525
Ecuador;ENEMDU;2024;gini;0,451808
Ecuador;ENEMDU;2024;gini_pci_rural;0,468747
Ecuador;ENEMDU;2024;gini_pci_urban;0,435746
Ecuador;ENEMDU;2024;theil;0,371964
Ecuador;ENEMDU;2024;wolfson;0,421139
El Salvador;;2000;a1;0,39556002
El Salvador;;2000;a2;0,67818098
El Salvador;;2000;cv;1,8288149
El Salvador;;2000;e0;0,50383639
El Salvador;;2000;gini;0,51394221
El Salvador;;2000;gini_pci_rural;0,45022369
El Salvador;;2000;gini_pci_urban;0,47682922
El Salvador;;2000;headcount_national_USD2.15;12,942934
El Salvador;;2000;headcount_national_USD3.65;25,69553
El Salvador;;2000;headcount_national_USD6.85;50,969184
El Salvador;;2000;headcount_rural_USD2.15;25,076603
El Salvador;;2000;headcount_rural_USD3.65;45,008716
El Salvador;;2000;headcount_rural_USD6.85;73,650651
El Salvador;;2000;headcount_urban_USD2.15;4,2655233
El Salvador;;2000;headcount_urban_USD3.65;11,883675
El Salvador;;2000;headcount_urban_USD6.85;34,7485
El Salvador;;2000;nbi1_headcount_urban;71,318899
El Salvador;;2000;theil;0,53623843
El Salvador;;2000;wolfson;0,48108294
El Salvador;;2001;a1;0,39763983
El Salvador;;2001;a2;0,69777102
El Salvador;;2001;cv;1,4342569
El Salvador;;2001;e0;0,50704361
El Salvador;;2001;gini;0,51195707
El Salvador;;2001;gini_pci_rural;0,46821853
El Salvador;;2001;gini_pci_urban;0,47486019
El Salvador;;2001;headcount_national_USD2.15;14,104641
El Salvador;;2001;headcount_national_USD3.65;27,469415
El Salvador;;2001;headcount_national_USD6.85;52,398035
El Salvador;;2001;headcount_rural_USD2.15;26,025176
El Salvador;;2001;headcount_rural_USD3.65;45,77639
El Salvador;;2001;headcount_rural_USD6.85;74,010711
El Salvador;;2001;headcount_urban_USD2.15;5,7112871
El Salvador;;2001;headcount_urban_USD3.65;14,579312
El Salvador;;2001;headcount_urban_USD6.85;37,180359
El Salvador;;2001;nbi1_headcount_urban;71,332861
El Salvador;;2001;theil;0,50145494
El Salvador;;2001;wolfson;0,49087518
El Salvador;;2002;a1;0,40587959
El Salvador;;2002;a2;0,69717814
El Salvador;;2002;cv;1,7906355
El Salvador;;2002;e0;0,52076518
El Salvador;;2002;gini;0,51723444
El Salvador;;2002;gini_pci_rural;0,47172328
El Salvador;;2002;gini_pci_urban;0,48145173
El Salvador;;2002;headcount_national_USD2.15;14,728867
El Salvador;;2002;headcount_national_USD3.65;27,691485
El Salvador;;2002;headcount_national_USD6.85;52,365702
El Salvador;;2002;headcount_rural_USD2.15;26,910589
El Salvador;;2002;headcount_rural_USD3.65;46,373281
El Salvador;;2002;headcount_rural_USD6.85;74,06441
El Salvador;;2002;headcount_urban_USD2.15;6,2516524
El Salvador;;2002;headcount_urban_USD3.65;14,690893
El Salvador;;2002;headcount_urban_USD6.85;37,265653
El Salvador;;2002;nbi1_headcount_urban;69,460237
El Salvador;;2002;theil;0,544849
El Salvador;;2002;wolfson;0,49704429
El Salvador;;2003;a1;0,40822072
El Salvador;;2003;a2;0,78805157
El Salvador;;2003;cv;1,2557267
El Salvador;;2003;e0;0,52490992
El Salvador;;2003;gini;0,50214248
El Salvador;;2003;gini_pci_rural;0,48903335
El Salvador;;2003;gini_pci_urban;0,46112484
El Salvador;;2003;headcount_national_USD2.15;15,813787
El Salvador;;2003;headcount_national_USD3.65;28,420849
El Salvador;;2003;headcount_national_USD6.85;53,563922
El Salvador;;2003;headcount_rural_USD2.15;28,219211
El Salvador;;2003;headcount_rural_USD3.65;46,664702
El Salvador;;2003;headcount_rural_USD6.85;73,985387
